t,agentID,homeLoc,candLoc,candIdx,isHome,layers,nLayers,value,familiarity,attachPenFrac,movingCost,creditBlocked,distressMode
62,163,15,15,6,1,unskilled2|maize|industrial_crop,3,71.734674713869,0.436471375426992,0.275762170315857,0,1,0
62,170,6,5,1,0,unskilled1|unskilled2,2,786.723679036567,0.13971280310943,0.294790952520793,0.497767548228123,1,0
62,170,6,5,2,0,unskilled1|school,2,793.239714845338,0.162574019037284,0.286957196952287,0.497767548228123,1,0
62,170,6,5,3,0,unskilled2|rice_north,2,736.173115110741,0.0134209528777619,0.338066843362793,0.497767548228123,1,0
62,170,6,5,4,0,unskilled1|maize|industrial_crop,3,1177.6507191164,0.523177753043225,0.163390650089347,0.497767548228123,1,0
62,170,6,5,5,0,rice_north|maize|industrial_crop,3,790.166024361511,0.438983186222113,0.192241243984014,0.497767548228123,0,0
62,170,6,5,6,0,maize|cassava|industrial_crop,3,551.122330706965,0.480776246060847,0.177920194033313,0.497767548228123,1,0
62,170,6,6,1,1,unskilled1|unskilled2,2,784.39692086278,0.13971280310943,0.294790952520793,0,1,0
62,170,6,6,2,1,unskilled1|school,2,793.031854790087,0.162574019037284,0.286957196952287,0,1,0
62,170,6,6,3,1,unskilled1|rice_north,2,984.24691529535,0.126291850231668,0.299389853326096,0,0,0
62,170,6,6,4,1,maize,1,298.390008101088,0.85835257964735,0.0485377187046321,0,0,0
62,170,6,6,5,1,unskilled2|maize|industrial_crop,3,901.505904720772,0.447930488140621,0.189175310113812,0,1,0
62,170,6,6,6,1,maize|cassava|industrial_crop,3,625.739782035267,0.480776246060847,0.177920194033313,0,1,0
62,170,6,7,1,0,school,1,143.507497137275,0.0725643376112334,0.317800431420478,4.27358752223919,0,0
62,170,6,7,2,0,unskilled1|school,2,784.451072954667,0.162574019037284,0.286957196952287,4.27358752223919,1,0
62,170,6,7,3,0,rice_south|cassava,2,307.950185999894,0.0626895897581011,0.321184169242044,4.27358752223919,1,0
62,170,6,7,4,0,unskilled2|maize|industrial_crop,3,891.517757636826,0.447930488140621,0.189175310113812,4.27358752223919,1,0
62,170,6,7,5,0,maize|cassava|industrial_crop,3,603.406030490273,0.480776246060847,0.177920194033313,4.27358752223919,1,0
62,170,6,15,1,0,unskilled1|school,2,779.449051319009,0.162574019037284,0.286957196952287,0.842937986866809,1,0
62,170,6,15,2,0,unskilled1|cassava,2,1007.57794934377,0.188981439989769,0.277908278400044,0.842937986866809,0,0
62,170,6,15,3,0,rice_north|cassava,2,329.695442623999,0.0626895897581011,0.321184169242044,0.842937986866809,1,0
62,170,6,15,4,0,unskilled1|industrial_crop,2,1084.35462149658,0.355590339741162,0.220817115781705,0.842937986866809,0,0
62,170,6,15,5,0,unskilled1|maize|industrial_crop,3,926.39952237781,0.523177753043225,0.163390650089347,0.842937986866809,1,0
62,170,6,15,6,0,unskilled2|maize|industrial_crop,3,896.555357714028,0.447930488140621,0.189175310113812,0.842937986866809,1,0
62,50,21,5,1,0,school,1,2.35854313226617,0.0385394311839496,0.421929919038448,6.79989107563174,0,0
62,50,21,5,2,0,unskilled1|school,2,32.5929703653235,0.0712513780384214,0.407574521078765,6.79989107563174,0,0
62,50,21,5,3,0,unskilled1|school|maize,3,44.3600032249895,0.339084554138629,0.290037896101073,6.79989107563174,0,0
62,50,21,5,4,0,rice_north|maize,2,21.7737940200447,0.499208586347539,0.219768638954927,6.79989107563174,0,0
62,50,21,5,5,0,maize|cassava,2,34.8047124401639,0.567963217221937,0.189596173458941,6.79989107563174,0,0
62,50,21,5,6,0,rice_north|maize|industrial_crop,3,44.915888323867,0.402317957149885,0.262288380958794,6.79989107563174,0,0
62,50,21,13,1,0,unskilled1|unskilled2,2,29.3301815280127,0.104400978786109,0.393027061917905,4.33045567713528,0,0
62,50,21,13,2,0,unskilled1|cassava,2,28.3437085353511,0.182569426498861,0.358723411945638,4.33045567713528,0,0
62,50,21,13,3,0,unskilled2|cassava,2,28.2267705144622,0.183007080392077,0.358531350744461,4.33045567713528,0,0
62,50,21,13,4,0,unskilled1|maize|industrial_crop,3,36.7088249955991,0.395750309995505,0.265170544743767,4.33045567713528,0,0
62,50,21,13,5,0,unskilled2|maize|industrial_crop,3,50.4462206782454,0.396042079257649,0.265042503942982,4.33045567713528,0,0
62,50,21,13,6,0,maize|cassava|industrial_crop,3,26.1008924074502,0.448154377732817,0.24217340396147,4.33045567713528,0,0
62,50,21,21,1,1,unskilled1|unskilled2,2,30.8394186876467,0.104400978786109,0.393027061917905,0,0,0
62,50,21,21,2,1,unskilled1|school,2,31.3964431433672,0.0712513780384214,0.407574521078765,0,0,0
62,50,21,21,3,1,maize,1,9.93217243911824,0.874750906339045,0.0549646461456877,0,0,0
62,50,21,21,4,1,unskilled1|maize|industrial_crop,3,38.0920924200614,0.395750309995505,0.265170544743767,0,0,0
62,50,21,21,5,1,unskilled2|maize|industrial_crop,3,53.3222731830345,0.396042079257649,0.265042503942982,0,0,0
62,50,21,21,6,1,maize|cassava|industrial_crop,3,45.1123561940253,0.448154377732817,0.24217340396147,0,0,0
62,50,21,22,1,0,school,1,1.00262602947752,0.0385394311839496,0.421929919038448,1.53156531294099,0,0
62,50,21,22,2,0,unskilled1|school,2,31.2914649172578,0.0712513780384214,0.407574521078765,1.53156531294099,0,0
62,50,21,22,3,0,unskilled1|cassava,2,34.7348916203598,0.182569426498861,0.358723411945638,1.53156531294099,0,0
62,50,21,22,4,0,unskilled1|maize|industrial_crop,3,46.1199820663708,0.395750309995505,0.265170544743767,1.53156531294099,0,0
62,50,21,22,5,0,unskilled2|maize|industrial_crop,3,46.1211495247666,0.396042079257649,0.265042503942982,1.53156531294099,0,0
62,50,21,22,6,0,maize|cassava|industrial_crop,3,26.0472837852858,0.448154377732817,0.24217340396147,1.53156531294099,0,0
62,181,17,7,1,0,unskilled1|unskilled2,2,97.3954800816018,0.21119225438502,0.124135712861586,2.91508935832266,1,0
62,181,17,7,2,0,unskilled1|school,2,96.1104745185489,0.221081060398012,0.122579498447368,2.91508935832266,1,0
62,181,17,7,3,0,unskilled1|maize|industrial_crop,3,98.6303660678427,0.22533099764335,0.121910680230889,2.91508935832266,1,0
62,181,17,7,4,0,unskilled2|maize|industrial_crop,3,129.184824325305,0.11213095262891,0.139725120266434,2.91508935832266,1,0
62,181,17,7,5,0,maize|cassava|industrial_crop,3,70.604925602445,0.148750885485133,0.133962193247371,2.91508935832266,1,0
62,181,17,8,1,0,school,1,0.119799923096717,0.0611697988893437,0.147744944086468,4.47789309369038,1,0
62,181,17,8,2,0,unskilled2|cassava,2,76.0535169656407,0.0963220861476951,0.142212982386309,4.47789309369038,1,0
62,181,17,8,3,0,unskilled1|maize|industrial_crop,3,92.0786767287799,0.22533099764335,0.121910680230889,4.47789309369038,1,0
62,181,17,8,4,0,unskilled2|maize|industrial_crop,3,113.7135566629,0.11213095262891,0.139725120266434,4.47789309369038,1,0
62,181,17,8,5,0,maize|cassava|industrial_crop,3,92.3884450444119,0.148750885485133,0.133962193247371,4.47789309369038,1,0
62,181,17,17,1,1,unskilled1|unskilled2,2,100.492708279252,0.21119225438502,0.124135712861586,0,1,0
62,181,17,17,2,1,unskilled1|school,2,94.9024738170767,0.221081060398012,0.122579498447368,0,1,0
62,181,17,17,3,1,unskilled1|rice_north,2,105.017124913476,0.341733082099599,0.103592331035059,0,1,0
62,181,17,17,4,1,unskilled2|rice_north,2,133.801737982406,0.171933014577938,0.130313991088376,0,0,0
62,181,17,17,5,1,maize|cassava|industrial_crop,3,90.3121841498202,0.148750885485133,0.133962193247371,0,1,0
62,28,6,6,1,1,unskilled1|unskilled2,2,67.9640435725242,0.0498375712373669,0.439059532199113,0,1,0
62,28,6,6,2,1,school,1,23.8459224477748,0.223714968844562,0.358712713021225,0,1,0
62,28,6,6,3,1,rice_north|cassava,2,38.5847387431015,0.396007984008485,0.279098019418196,0,1,0
62,28,6,6,4,1,unskilled1|maize|industrial_crop,3,85.0279261444415,0.0908501372554163,0.420108079789423,0,0,0
62,28,6,6,5,1,maize|cassava|industrial_crop,3,64.5440638864797,0.248546732436162,0.347238230157905,0,1,0
62,28,6,7,1,0,unskilled1|unskilled2,2,64.5103988183537,0.0498375712373669,0.439059532199113,4.27358752223919,1,0
62,28,6,7,2,0,school,1,19.8605348166958,0.223714968844562,0.358712713021225,4.27358752223919,1,0
62,28,6,7,3,0,unskilled1|school,2,65.205756313753,0.161695055659648,0.387371427832185,4.27358752223919,1,0
62,28,6,7,4,0,unskilled2|cassava,2,73.6568387459207,0.286382464008485,0.329754757751836,4.27358752223919,1,0
62,28,6,7,5,0,unskilled2|maize|industrial_crop,3,62.6881366776273,0.0576250897638384,0.435461006160068,4.27358752223919,1,0
62,28,6,11,1,0,school,1,23.1053168153072,0.223714968844562,0.358712713021225,4.52206321642375,1,0
62,28,6,11,2,0,unskilled1|school,2,61.9474690499471,0.161695055659648,0.387371427832185,4.52206321642375,1,0
