t,year,quarter,agentID,age,tenure_q,loc,isAg,attachment,layers,nLayers,agYF,subsistBase,subsistNow,inflator,grossIncome,sharedOut,netIncome,agIncomeYTD,wealth_start,wealth_end,wealth_expect,wealth_resid,layerIncome,prodBonus,sharedIn,income_expect,income_resid,TOD,inSouth,buffer,lastShortfall,trapped,exitReason
86,2006,2,170,67.472649384944,86,17,1,0.685331488336193,maize|industrial_crop,2,1,1.75,1.75,1,0,0,0,0,3.24980676696269,1.49980676696269,1.49980676696269,0,0,0,0,0,0,-9999,0,7,0,1,
87,2006,3,28,35.5698879284411,87,10,1,0.924177843510159,maize,1,0.75951985,1.75,2.1708402625,1.24048015,6.781013385,0,6.781013385,6.781013385,-130.052847466053,-125.442674343553,-125.442674343553,0,5.6508444875,1.1301688975,0,6.781013385,0,-9999,0,6.67895531905935,0,1,
87,2006,3,56,58.9560544864367,87,17,1,0.729756550973948,maize,1,0.83202285,1.75,2.0439600125,1.16797715,11.4846245513514,0,11.4846245513514,11.4846245513514,25.7643314303369,35.2049959691883,35.2049959691883,0,9.57052045945946,1.91410409189189,0,11.4846245513514,0,-9999,0,7,0,0,
87,2006,3,170,67.722649384944,87,17,1,0.685331488336193,unskilled2|maize|industrial_crop,3,0.83202285,1.75,2.0439600125,1.16797715,13.5374939352799,0,13.5374939352799,11.4846245513514,1.49980676696269,12.9933406897426,12.9933406897426,0,11.623389843388,1.91410409189189,0,13.5374939352799,0,-9999,0,7,0,0,
88,2006,4,28,35.8198879284411,88,8,1,0.924177843510159,maize,1,0.965547875,1.75,1.81029121875,1.034452125,0,0,0,6.781013385,-125.959887540211,-127.770178758961,-127.770178758961,0,0,0,0,0,0,-9999,0,6.67895531905935,0,1,
88,2006,4,56,59.2060544864367,88,17,1,0.729756550973948,maize,1,0.83202285,1.75,2.0439600125,1.16797715,0,0,0,11.4846245513514,35.2049959691883,33.1610359566883,33.1610359566883,0,0,0,0,0,0,-9999,0,7,0,0,
88,2006,4,170,67.972649384944,88,17,1,0.685331488336193,unskilled2|maize|industrial_crop,3,0.83202285,1.75,2.0439600125,1.16797715,1.5966761875,0,1.5966761875,11.4846245513514,12.9933406897426,12.5460568647426,12.5460568647426,0,1.5966761875,0,0,1.5966761875,0,-9999,0,7,0,0,
89,2007,1,28,36.0698879284411,89,8,1,0.924177843510159,maize|cassava,2,0.965547875,1.75,1.81029121875,1.034452125,0,0,0,0,-127.770178758961,-129.580469977711,-129.580469977711,0,0,0,0,0,0,-9999,0,6.5551737205818,0,1,
89,2007,1,56,59.4560544864367,89,1,1,0.729756550973948,maize,1,0.718740525,1.75,2.24220408125,1.281259475,0,0,0,0,31.6571941287226,29.4149900474726,29.4149900474726,0,0,0,0,0,0,-9999,0,7,0,0,
89,2007,1,170,68.222649384944,89,17,1,0.685331488336193,unskilled2|maize|industrial_crop,3,0.83202285,1.75,2.0439600125,1.16797715,3.92774338392857,0,3.92774338392857,0,12.5460568647426,14.4298402361712,14.4298402361712,0,3.92774338392857,0,0,3.92774338392857,0,-9999,0,7,0,0,
90,2007,2,28,36.3198879284411,90,4,1,0.924177843510159,maize|cassava,2,0.81791495,1.75,2.0686488375,1.18208505,8.02012157672727,0,8.02012157672727,8.02012157672727,-131.607443520216,-125.655970780989,-125.655970780989,0,6.68343464727273,1.33668692945454,0,8.02012157672727,0,-9999,0,6.5551737205818,0,1,
90,2007,2,56,59.7060544864367,90,1,1,0.729756550973948,maize,1,0.718740525,1.75,2.24220408125,1.281259475,0,0,0,0,29.4149900474726,27.1727859662226,27.1727859662226,0,0,0,0,0,0,-9999,0,7,0,0,
90,2007,2,170,68.472649384944,90,17,1,0.685331488336193,unskilled2|rice_north,2,0.83202285,1.75,2.0439600125,1.16797715,2.05286938392857,0,2.05286938392857,0,14.4298402361712,14.4387496075998,14.4387496075998,0,2.05286938392857,0,0,2.05286938392857,0,-9999,0,7,0,0,
91,2007,3,28,36.5698879284411,91,4,1,0.924177843510159,maize|cassava,2,0.62063905,1.75,2.4138816625,1.37936095,12.1846153846154,0,12.1846153846154,20.2047369613427,-125.655970780989,-115.885237058874,-115.885237058874,0,10.1538461538462,2.03076923076923,0,12.1846153846154,0,-9999,0,6.5551737205818,0,1,
91,2007,3,56,59.9560544864367,91,1,1,0.729756550973948,unskilled1|maize,2,0.95745625,1.75,1.8244515625,1.04254375,14.5880277990846,0,14.5880277990846,12.2520293181818,27.1727859662226,39.9363622028072,39.9363622028072,0,12.546022912721,2.04200488636364,0,14.5880277990846,0,-9999,0,7,0,0,
91,2007,3,170,68.722649384944,91,17,1,0.685331488336193,unskilled2|rice_north,2,0.998811475,1.75,1.75207991875,1.001188525,2.14222043303571,0,2.14222043303571,0,14.4387496075998,14.8288901218855,14.8288901218855,0,2.14222043303571,0,0,2.14222043303571,0,-9999,0,7,0,0,
92,2007,4,28,36.8198879284411,92,11,1,0.924177843510159,maize|cassava,2,1,1.75,1.75,1,0,0,0,20.2047369613427,-116.785608705638,-118.535608705638,-118.535608705638,0,0,0,0,0,0,-9999,0,6.5551737205818,0,1,
92,2007,4,56,60.2060544864367,92,1,1,0.729756550973948,maize,1,0.95745625,1.75,1.8244515625,1.04254375,0,0,0,12.2520293181818,39.9363622028072,38.1119106403072,38.1119106403072,0,0,0,0,0,0,-9999,0,7,0,0,
92,2007,4,170,68.972649384944,92,6,1,0.685331488336193,rice_north,1,0.9051113,1.75,1.916055225,1.0948887,8.73245890909091,0,8.73245890909091,8.73245890909091,13.7954873418522,20.6118910259431,20.6118910259431,0,7.27704909090909,1.45540981818182,0,8.73245890909091,0,-9999,0,7,0,0,
93,2008,1,28,37.0698879284411,93,11,1,0.924177843510159,maize|cassava,2,1,1.75,1.75,1,0,0,0,0,-118.535608705638,-120.285608705638,-120.285608705638,0,0,0,0,0,0,-9999,0,7,0,1,
93,2008,1,56,60.4560544864367,93,1,1,0.729756550973948,cassava,1,0.95745625,1.75,1.8244515625,1.04254375,0,0,0,0,38.1119106403072,36.2874590778072,36.2874590778072,0,0,0,0,0,0,-9999,0,7,0,0,
93,2008,1,170,69.222649384944,93,11,1,0.685331488336193,cassava,1,1,1.75,1.75,1,0,0,0,0,16.0898278095193,14.3398278095193,14.3398278095193,0,0,0,0,0,0,-9999,0,7,0,0,
